"INN","employees","revenue","expenses","revenue_date","org_name","okved_main_code","okved_main_name","short_name","place_info"
"4706025090",1,0,2000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ЛЕСТОРГ""","46.73","Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием","ООО ""ЛЕСТОРГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706019804",6,2490000,2492000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТОМАТОЛОГИЧЕСКАЯ КЛИНИКА ""СТАНДАРТ""","86.23","Стоматологическая практика","ООО ""СТОМАТОЛОГИЧЕСКАЯ КЛИНИКА ""СТАНДАРТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706026625",1,5961000,1769000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-ИНВЕСТ""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""СТРОЙ-ИНВЕСТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7806096205",0,100000,100000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""МОБИЛЬНЫЕ ТРУБОПРОВОДНЫЕ СИСТЕМЫ""",,,,
"4706036863",213,546708000,537257000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДУБРОВСКАЯ ТЭЦ""","35.30","Производство, передача и распределение пара и горячей воды; кондиционирование воздуха","ООО ""ДУБРОВСКАЯ ТЭЦ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706037521",1,5731000,6034000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МВК""","86.10","Деятельность больничных организаций","ООО ""МВК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706026992",2,1736000,7522000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИТЛ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""БИТЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706031128",3,10750000,4742000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИМАКС""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ДИМАКС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706000698",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ПАРТНЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4716035428",28,30327000,31062000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЮКС""","56.3","Подача напитков","ООО ""ЛЮКС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706029143",3,4778000,4713000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСЬЭНЕРГОСИСТЕМЫ""","26.51.7","Производство приборов и аппаратуры для автоматического регулирования или управления","ООО ""РУСЬЭНЕРГОСИСТЕМЫ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4703101970",3,367000,358000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕР-СЕРВИС""","25.62","Обработка металлических изделий механическая","ООО ""СЕВЕР-СЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706028735",1,52000000,796000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМЭНЕРГО""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ПРОМЭНЕРГО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706029249",16,10748000,8453000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОХРАННОЕ ПРЕДПРИЯТИЕ ""КОРВЕТ""","80.10","Деятельность частных охранных служб","ООО ""ОП ""КОРВЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706021465",2,2404000,2394000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОСК""","46.49.2","Торговля оптовая плетеными изделиями, изделиями из пробки, бондарными изделиями и прочими бытовыми деревянными изделиями","ООО ""ВОСК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4716037601",4,18967000,18543000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ -222""","25.11","Производство строительных металлических конструкций, изделий и их частей","ООО ""СМУ-222""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7826664294",24,38021000,39806000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНЫЙ ЦЕНТР ""ВЕГА""","41.20","Строительство жилых и нежилых зданий","ООО ""СМЦ ""ВЕГА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706022451",2,4048000,3293000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКИЙ ТОРГОВЫЙ ДОМ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""РУССКИЙ ТОРГОВЫЙ ДОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7816593365",4,7471000,8189000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКС""","46.73","Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием","ООО ""АКС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706032509",1,2182000,1815000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛАВПЕЧАТЬ""","18.1","Деятельность полиграфическая и предоставление услуг в этой области","ООО ""ГЛАВПЕЧАТЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706017532",4,1515000,1515000,"31.12.2018","Общество с ограниченной ответственностью ""Транспортное агентство""","69.20","Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию","ООО ""Транспортное  агентство""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4716022860",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИЗИНГОВАЯ КОМПАНИЯ ""ЭНИОН""",,,,
"4706021585",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""ЛЕНОБЛАСТЬ""","46.11.3","Деятельность агентов по оптовой торговле прочим сельскохозяйственным сырьем, текстильным сырьем и полуфабрикатами","ООО ""ТД ""ЛЕНОБЛАСТЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706017959",4,1308000,1277000,"31.12.2018","Общество с ограниченной ответственностью ""Профилактик""","81.29.1","Дезинфекция, дезинсекция, дератизация зданий, промышленного оборудования","ООО ""Профилактик""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706025798",3,9062000,7563000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДУБРОВСКИЙ ИНФРАСТРУКТУРНЫЙ КОМПЛЕКС""",,,,
"4706004212",44,280599000,206895000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЕС""","26.40.4","Производство электроакустической аппаратуры","ООО ""ЭЛЕС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4703138144",0,100000,25357000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРСПЕКТИВА""","71.11.1","Деятельность в области архитектуры, связанная с созданием архитектурного объекта","ООО ""ПЕРСПЕКТИВА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706022733",3,8801000,3647000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВАДА ПЛЮС""","41.20","Строительство жилых и нежилых зданий","ООО ""НЕВАДА ПЛЮС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706012661",1,620000,412000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЗРОЖДЕНИЕ""","01.62","Предоставление услуг в области животноводства","ООО ""ВОЗРОЖДЕНИЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706030646",1,130000,201000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРО-ТУР""","71.1","Деятельность в области архитектуры, инженерных изысканий и предоставление технических консультаций в этих областях","ООО ""АГРО-ТУР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706005939",1,0,1000,"31.12.2018","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТОРГОВЫЙ ДОМ ""ПАРТНЕР""",,,,
"4706019628",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИСАВТО""",,,,
"4706025886",24,30390000,30224000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОСКО-СЕРВИС""","30.20.9","Предоставление услуг по восстановлению и оснащению (завершению) железнодорожных локомотивов, трамвайных моторных вагонов и прочего подвижного состава","ООО ""ОСКО-СЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7811659799",4,1891000,1202000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИНАСТИЯ""","90.04.3","Деятельность учреждений клубного типа: клубов, дворцов и домов культуры, домов народного творчества","ООО ""ДИНАСТИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706030653",1,0,678000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""КРУГ""","71.1","Деятельность в области архитектуры, инженерных изысканий и предоставление технических консультаций в этих областях",,"ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706021627",18,15561000,12916000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИЦИНСКИЙ ЦЕНТР ""ДЕЛИС""","86.21","Общая врачебная практика","ООО ""МЕДИЦИНСКИЙ ЦЕНТР ""ДЕЛИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706030935",42,74059000,74342000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛКОМ""","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ООО ""ЖИЛКОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706015045",2,5706000,5835000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРМАТРОНИКА""","68.2","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""АРМАТРОНИКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4715022930",1,303000,94000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНО-СЕРВИС""","33.12","Ремонт машин и оборудования","ООО ""ТЕХНО-СЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706001821",1,2430000,605000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТАКТ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""КОНТАКТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706024836",5,6374000,6128000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АПРЕЛЬ""","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""АПРЕЛЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706022282",4,2314000,2288000,"31.12.2018","Общество с ограниченной ответственностью ""Универсал-Сервис""","46.73.6","Торговля оптовая прочими строительными материалами и изделиями","ООО ""Универсал-Сервис""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
